topic,index
2,9847
5,9848
3,9849
0,9850
0,9851
1,9852
8,9853
0,9854
6,9855
2,9856
0,9857
1,9858
3,9859
0,9860
2,9861
6,9862
5,9863
6,9864
8,9865
2,9866
1,9867
7,9868
8,9869
0,9870
0,9871
5,9872
2,9873
0,9874
0,9875
0,9876
0,9877
0,9878
0,9879
2,9880
7,9881
0,9882
6,9883
0,9884
8,9885
5,9886
0,9887
0,9888
8,9889
3,9890
4,9891
3,9892
1,9893
0,9894
0,9895
2,9896
0,9897
2,9898
8,9899
0,9900
0,9901
0,9902
1,9903
0,9904
0,9905
0,9906
0,9907
8,9908
0,9909
7,9910
8,9911
3,9912
1,9913
5,9914
1,9915
0,9916
7,9917
2,9918
0,9919
5,9920
5,9921
2,9922
5,9923
6,9924
5,9925
5,9926
5,9927
0,9928
2,9929
5,9930
4,9931
2,9932
5,9933
2,9934
5,9935
3,9936
0,9937
1,9938
1,9939
0,9940
2,9941
1,9942
8,9943
5,9944
8,9945
7,9946
3,9947
2,9948
2,9949
2,9950
0,9951
1,9952
8,9953
5,9954
6,9955
8,9956
2,9957
5,9958
0,9959
2,9960
0,9961
0,9962
5,9963
2,9964
0,9965
5,9966
8,9967
5,9968
0,9969
8,9970
5,9971
5,9972
2,9973
5,9974
8,9975
0,9976
8,9977
1,9978
3,9979
0,9980
2,9981
5,9982
3,9983
2,9984
8,9985
0,9986
3,9987
7,9988
6,9989
0,9990
7,9991
0,9992
2,9993
0,9994
1,9995
2,9996
0,9997
0,9998
5,9999
8,10000
3,10001
8,10002
0,10003
0,10004
0,10005
0,10006
5,10007
8,10008
0,10009
5,10010
5,10011
2,10012
6,10013
0,10014
5,10015
0,10016
2,10017
3,10018
6,10019
0,10020
0,10021
1,10022
6,10023
0,10024
0,10025
5,10026
1,10027
0,10028
0,10029
8,10030
0,10031
5,10032
7,10033
2,10034
5,10035
8,10036
0,10037
5,10038
2,10039
7,10040
7,10041
3,10042
1,10043
7,10044
2,10045
4,10046
6,10047
0,10048
7,10049
0,10050
0,10051
0,10052
0,10053
5,10054
0,10055
0,10056
3,10057
6,10058
2,10059
6,10060
0,10061
0,10062
0,10063
3,10064
6,10065
6,10066
2,10067
3,10068
3,10069
6,10070
5,10071
0,10072
8,10073
8,10074
2,10075
6,10076
5,10077
0,10078
4,10079
2,10080
8,10081
0,10082
5,10083
5,10084
5,10085
3,10086
2,10087
5,10088
0,10089
2,10090
0,10091
4,10092
5,10093
4,10094
6,10095
8,10096
5,10097
2,10098
4,10099
3,10100
1,10101
2,10102
6,10103
5,10104
3,10105
2,10106
2,10107
7,10108
2,10109
5,10110
5,10111
1,10112
8,10113
5,10114
1,10115
5,10116
2,10117
6,10118
8,10119
3,10120
7,10121
0,10122
5,10123
0,10124
2,10125
7,10126
2,10127
7,10128
7,10129
8,10130
0,10131
0,10132
5,10133
0,10134
8,10135
2,10136
1,10137
2,10138
2,10139
4,10140
6,10141
0,10142
3,10143
7,10144
8,10145
5,10146
2,10147
7,10148
6,10149
8,10150
5,10151
8,10152
0,10153
2,10154
7,10155
5,10156
0,10157
8,10158
5,10159
2,10160
0,10161
3,10162
5,10163
0,10164
3,10165
8,10166
2,10167
4,10168
8,10169
3,10170
8,10171
0,10172
0,10173
4,10174
2,10175
0,10176
1,10177
5,10178
2,10179
6,10180
8,10181
5,10182
5,10183
3,10184
0,10185
0,10186
0,10187
8,10188
2,10189
8,10190
6,10191
6,10192
8,10193
7,10194
0,10195
2,10196
2,10197
5,10198
2,10199
2,10200
7,10201
5,10202
5,10203
2,10204
8,10205
0,10206
0,10207
5,10208
4,10209
0,10210
8,10211
6,10212
0,10213
2,10214
8,10215
0,10216
5,10217
8,10218
1,10219
5,10220
4,10221
0,10222
6,10223
0,10224
0,10225
8,10226
3,10227
6,10228
4,10229
0,10230
7,10231
7,10232
0,10233
4,10234
5,10235
6,10236
0,10237
5,10238
0,10239
0,10240
3,10241
1,10242
4,10243
7,10244
5,10245
8,10246
8,10247
5,10248
0,10249
6,10250
1,10251
8,10252
0,10253
5,10254
3,10255
0,10256
8,10257
2,10258
2,10259
0,10260
2,10261
3,10262
0,10263
0,10264
0,10265
6,10266
7,10267
0,10268
0,10269
0,10270
0,10271
7,10272
0,10273
4,10274
0,10275
2,10276
7,10277
0,10278
0,10279
8,10280
0,10281
0,10282
4,10283
2,10284
0,10285
0,10286
0,10287
2,10288
1,10289
0,10290
0,10291
2,10292
0,10293
0,10294
6,10295
7,10296
0,10297
0,10298
0,10299
0,10300
0,10301
2,10302
0,10303
0,10304
0,10305
0,10306
8,10307
0,10308
7,10309
1,10310
0,10311
6,10312
2,10313
0,10314
0,10315
0,10316
4,10317
0,10318
0,10319
4,10320
8,10321
2,10322
0,10323
2,10324
0,10325
2,10326
0,10327
2,10328
5,10329
8,10330
0,10331
0,10332
0,10333
0,10334
5,10335
0,10336
0,10337
0,10338
0,10339
0,10340
5,10341
0,10342
0,10343
0,10344
0,10345
0,10346
3,10347
0,10348
0,10349
0,10350
0,10351
0,10352
0,10353
0,10354
3,10355
0,10356
0,10357
0,10358
0,10359
0,10360
3,10361
0,10362
0,10363
1,10364
0,10365
0,10366
2,10367
0,10368
0,10369
0,10370
0,10371
0,10372
0,10373
2,10374
0,10375
2,10376
2,10377
0,10378
5,10379
0,10380
0,10381
7,10382
2,10383
8,10384
0,10385
0,10386
0,10387
6,10388
0,10389
7,10390
6,10391
2,10392
0,10393
2,10394
2,10395
0,10396
0,10397
0,10398
0,10399
0,10400
5,10401
0,10402
2,10403
0,10404
8,10405
0,10406
2,10407
2,10408
0,10409
6,10410
8,10411
0,10412
2,10413
0,10414
0,10415
0,10416
0,10417
6,10418
8,10419
0,10420
8,10421
2,10422
8,10423
0,10424
0,10425
8,10426
0,10427
2,10428
3,10429
2,10430
2,10431
7,10432
8,10433
2,10434
5,10435
4,10436
4,10437
0,10438
0,10439
0,10440
1,10441
8,10442
1,10443
5,10444
5,10445
7,10446
0,10447
7,10448
0,10449
0,10450
6,10451
8,10452
0,10453
0,10454
0,10455
0,10456
0,10457
0,10458
0,10459
4,10460
7,10461
0,10462
0,10463
0,10464
0,10465
0,10466
0,10467
4,10468
0,10469
0,10470
5,10471
8,10472
6,10473
0,10474
2,10475
6,10476
0,10477
2,10478
0,10479
0,10480
0,10481
3,10482
5,10483
0,10484
0,10485
0,10486
0,10487
0,10488
0,10489
8,10490
3,10491
6,10492
8,10493
1,10494
7,10495
2,10496
0,10497
0,10498
4,10499
0,10500
0,10501
0,10502
2,10503
7,10504
5,10505
7,10506
0,10507
1,10508
0,10509
0,10510
7,10511
1,10512
2,10513
0,10514
0,10515
4,10516
8,10517
3,10518
0,10519
1,10520
0,10521
5,10522
6,10523
0,10524
2,10525
0,10526
6,10527
5,10528
0,10529
2,10530
0,10531
0,10532
0,10533
2,10534
2,10535
2,10536
5,10537
0,10538
0,10539
0,10540
0,10541
5,10542
8,10543
0,10544
2,10545
0,10546
5,10547
0,10548
4,10549
0,10550
0,10551
4,10552
0,10553
1,10554
0,10555
6,10556
0,10557
0,10558
5,10559
2,10560
4,10561
0,10562
0,10563
0,10564
5,10565
0,10566
0,10567
0,10568
2,10569
5,10570
0,10571
0,10572
0,10573
2,10574
0,10575
2,10576
0,10577
2,10578
0,10579
0,10580
0,10581
0,10582
0,10583
8,10584
0,10585
5,10586
4,10587
0,10588
0,10589
4,10590
2,10591
0,10592
0,10593
0,10594
7,10595
8,10596
0,10597
0,10598
0,10599
2,10600
5,10601
2,10602
0,10603
0,10604
0,10605
0,10606
0,10607
0,10608
7,10609
0,10610
8,10611
0,10612
0,10613
0,10614
0,10615
4,10616
0,10617
0,10618
0,10619
2,10620
0,10621
0,10622
0,10623
0,10624
0,10625
0,10626
0,10627
0,10628
0,10629
0,10630
0,10631
0,10632
5,10633
0,10634
0,10635
2,10636
0,10637
0,10638
0,10639
0,10640
0,10641
0,10642
0,10643
0,10644
5,10645
0,10646
2,10647
0,10648
0,10649
2,10650
2,10651
0,10652
0,10653
7,10654
0,10655
0,10656
0,10657
0,10658
7,10659
0,10660
0,10661
3,10662
0,10663
4,10664
6,10665
7,10666
0,10667
0,10668
0,10669
6,10670
0,10671
0,10672
7,10673
1,10674
8,10675
0,10676
0,10677
0,10678
0,10679
0,10680
8,10681
0,10682
0,10683
0,10684
0,10685
8,10686
0,10687
8,10688
8,10689
0,10690
0,10691
7,10692
0,10693
0,10694
0,10695
0,10696
0,10697
0,10698
0,10699
0,10700
0,10701
2,10702
8,10703
8,10704
7,10705
0,10706
0,10707
0,10708
0,10709
0,10710
8,10711
0,10712
0,10713
0,10714
8,10715
5,10716
0,10717
0,10718
7,10719
0,10720
0,10721
8,10722
0,10723
0,10724
0,10725
2,10726
7,10727
0,10728
0,10729
0,10730
0,10731
7,10732
0,10733
0,10734
8,10735
0,10736
4,10737
0,10738
5,10739
0,10740
3,10741
0,10742
0,10743
0,10744
7,10745
0,10746
0,10747
4,10748
0,10749
0,10750
0,10751
5,10752
0,10753
8,10754
0,10755
3,10756
6,10757
8,10758
0,10759
3,10760
0,10761
0,10762
0,10763
0,10764
0,10765
0,10766
0,10767
0,10768
0,10769
0,10770
8,10771
0,10772
0,10773
0,10774
0,10775
1,10776
0,10777
7,10778
0,10779
0,10780
4,10781
2,10782
0,10783
2,10784
0,10785
2,10786
0,10787
2,10788
2,10789
2,10790
0,10791
0,10792
7,10793
0,10794
5,10795
0,10796
0,10797
0,10798
2,10799
0,10800
2,10801
0,10802
0,10803
0,10804
6,10805
0,10806
0,10807
0,10808
7,10809
2,10810
0,10811
0,10812
0,10813
0,10814
6,10815
8,10816
7,10817
0,10818
0,10819
2,10820
2,10821
4,10822
0,10823
8,10824
0,10825
2,10826
2,10827
2,10828
2,10829
0,10830
0,10831
7,10832
0,10833
0,10834
0,10835
7,10836
0,10837
0,10838
0,10839
0,10840
0,10841
5,10842
0,10843
5,10844
0,10845
4,10846
0,10847
0,10848
0,10849
0,10850
4,10851
5,10852
0,10853
0,10854
0,10855
0,10856
0,10857
7,10858
0,10859
0,10860
8,10861
0,10862
0,10863
0,10864
0,10865
2,10866
8,10867
2,10868
0,10869
0,10870
4,10871
0,10872
6,10873
0,10874
0,10875
7,10876
0,10877
7,10878
6,10879
0,10880
2,10881
7,10882
4,10883
0,10884
0,10885
2,10886
0,10887
0,10888
2,10889
0,10890
8,10891
6,10892
0,10893
0,10894
0,10895
0,10896
0,10897
1,10898
0,10899
2,10900
5,10901
0,10902
0,10903
0,10904
0,10905
0,10906
1,10907
4,10908
5,10909
2,10910
1,10911
0,10912
0,10913
0,10914
0,10915
0,10916
5,10917
0,10918
0,10919
0,10920
0,10921
0,10922
0,10923
0,10924
0,10925
8,10926
1,10927
4,10928
0,10929
0,10930
0,10931
2,10932
5,10933
0,10934
0,10935
0,10936
8,10937
0,10938
5,10939
0,10940
0,10941
0,10942
0,10943
0,10944
0,10945
2,10946
5,10947
0,10948
0,10949
0,10950
4,10951
0,10952
5,10953
6,10954
0,10955
5,10956
2,10957
2,10958
0,10959
0,10960
6,10961
0,10962
4,10963
8,10964
0,10965
0,10966
0,10967
0,10968
0,10969
8,10970
0,10971
1,10972
0,10973
0,10974
6,10975
0,10976
2,10977
0,10978
0,10979
2,10980
0,10981
6,10982
0,10983
0,10984
0,10985
0,10986
0,10987
2,10988
0,10989
0,10990
0,10991
1,10992
0,10993
5,10994
0,10995
0,10996
2,10997
2,10998
5,10999
0,11000
4,11001
7,11002
0,11003
0,11004
0,11005
2,11006
0,11007
0,11008
0,11009
4,11010
0,11011
3,11012
1,11013
0,11014
4,11015
4,11016
7,11017
0,11018
5,11019
4,11020
2,11021
0,11022
1,11023
5,11024
1,11025
2,11026
0,11027
0,11028
0,11029
0,11030
0,11031
0,11032
3,11033
1,11034
8,11035
0,11036
0,11037
6,11038
4,11039
0,11040
5,11041
0,11042
0,11043
0,11044
2,11045
2,11046
8,11047
0,11048
2,11049
0,11050
6,11051
0,11052
0,11053
0,11054
0,11055
2,11056
5,11057
2,11058
2,11059
2,11060
0,11061
0,11062
5,11063
8,11064
2,11065
6,11066
0,11067
2,11068
5,11069
2,11070
0,11071
0,11072
0,11073
7,11074
1,11075
0,11076
0,11077
7,11078
0,11079
0,11080
2,11081
4,11082
5,11083
5,11084
8,11085
0,11086
5,11087
2,11088
0,11089
6,11090
4,11091
0,11092
2,11093
6,11094
7,11095
5,11096
0,11097
3,11098
5,11099
0,11100
1,11101
6,11102
0,11103
2,11104
0,11105
5,11106
8,11107
6,11108
0,11109
0,11110
2,11111
0,11112
0,11113
0,11114
0,11115
0,11116
7,11117
0,11118
1,11119
0,11120
2,11121
0,11122
0,11123
0,11124
0,11125
6,11126
6,11127
0,11128
0,11129
1,11130
0,11131
0,11132
0,11133
0,11134
0,11135
0,11136
0,11137
0,11138
5,11139
0,11140
6,11141
5,11142
0,11143
0,11144
2,11145
3,11146
0,11147
0,11148
6,11149
7,11150
0,11151
0,11152
0,11153
0,11154
0,11155
8,11156
0,11157
0,11158
0,11159
0,11160
0,11161
0,11162
0,11163
0,11164
0,11165
0,11166
0,11167
0,11168
0,11169
0,11170
7,11171
0,11172
0,11173
5,11174
0,11175
0,11176
0,11177
2,11178
2,11179
0,11180
0,11181
8,11182
3,11183
0,11184
5,11185
2,11186
4,11187
1,11188
0,11189
7,11190
0,11191
2,11192
0,11193
0,11194
0,11195
2,11196
0,11197
0,11198
0,11199
2,11200
2,11201
7,11202
0,11203
0,11204
7,11205
0,11206
2,11207
2,11208
0,11209
0,11210
0,11211
3,11212
4,11213
0,11214
0,11215
8,11216
0,11217
4,11218
3,11219
0,11220
0,11221
0,11222
0,11223
6,11224
0,11225
0,11226
0,11227
5,11228
4,11229
8,11230
2,11231
5,11232
5,11233
3,11234
2,11235
0,11236
0,11237
0,11238
0,11239
0,11240
7,11241
0,11242
0,11243
0,11244
0,11245
4,11246
2,11247
0,11248
0,11249
3,11250
0,11251
0,11252
6,11253
0,11254
0,11255
0,11256
3,11257
0,11258
0,11259
0,11260
0,11261
0,11262
0,11263
7,11264
7,11265
0,11266
0,11267
0,11268
0,11269
0,11270
0,11271
0,11272
7,11273
0,11274
2,11275
0,11276
0,11277
0,11278
0,11279
5,11280
0,11281
2,11282
1,11283
0,11284
5,11285
0,11286
5,11287
0,11288
0,11289
2,11290
0,11291
5,11292
2,11293
0,11294
4,11295
0,11296
0,11297
6,11298
0,11299
0,11300
0,11301
0,11302
0,11303
0,11304
0,11305
0,11306
0,11307
0,11308
0,11309
7,11310
8,11311
2,11312
0,11313
2,11314
0,11315
0,11316
5,11317
0,11318
0,11319
0,11320
2,11321
2,11322
0,11323
0,11324
0,11325
6,11326
0,11327
0,11328
0,11329
4,11330
3,11331
4,11332
0,11333
5,11334
7,11335
0,11336
0,11337
4,11338
4,11339
4,11340
6,11341
0,11342
0,11343
0,11344
0,11345
6,11346
2,11347
0,11348
2,11349
0,11350
0,11351
0,11352
0,11353
1,11354
2,11355
2,11356
7,11357
0,11358
0,11359
0,11360
0,11361
0,11362
0,11363
6,11364
0,11365
0,11366
0,11367
6,11368
0,11369
0,11370
0,11371
0,11372
0,11373
2,11374
2,11375
0,11376
0,11377
0,11378
7,11379
4,11380
2,11381
0,11382
0,11383
0,11384
0,11385
0,11386
0,11387
7,11388
5,11389
0,11390
0,11391
7,11392
0,11393
6,11394
0,11395
2,11396
0,11397
0,11398
0,11399
0,11400
0,11401
5,11402
2,11403
3,11404
0,11405
0,11406
7,11407
0,11408
0,11409
4,11410
4,11411
0,11412
3,11413
0,11414
0,11415
3,11416
5,11417
2,11418
4,11419
2,11420
0,11421
6,11422
0,11423
8,11424
0,11425
0,11426
0,11427
4,11428
7,11429
8,11430
2,11431
0,11432
0,11433
0,11434
0,11435
0,11436
4,11437
0,11438
0,11439
0,11440
2,11441
0,11442
3,11443
2,11444
0,11445
6,11446
0,11447
0,11448
0,11449
7,11450
3,11451
6,11452
0,11453
0,11454
8,11455
8,11456
6,11457
6,11458
7,11459
0,11460
0,11461
0,11462
0,11463
0,11464
2,11465
1,11466
3,11467
2,11468
0,11469
6,11470
2,11471
0,11472
0,11473
0,11474
0,11475
0,11476
4,11477
7,11478
6,11479
0,11480
2,11481
0,11482
6,11483
0,11484
3,11485
0,11486
4,11487
6,11488
6,11489
6,11490
5,11491
0,11492
2,11493
0,11494
0,11495
5,11496
0,11497
2,11498
0,11499
0,11500
3,11501
0,11502
0,11503
2,11504
8,11505
0,11506
8,11507
0,11508
0,11509
0,11510
6,11511
6,11512
0,11513
0,11514
0,11515
2,11516
0,11517
0,11518
7,11519
0,11520
0,11521
0,11522
0,11523
0,11524
2,11525
0,11526
2,11527
0,11528
0,11529
0,11530
3,11531
0,11532
8,11533
5,11534
7,11535
7,11536
0,11537
3,11538
0,11539
0,11540
2,11541
0,11542
4,11543
0,11544
2,11545
6,11546
0,11547
8,11548
0,11549
0,11550
5,11551
2,11552
2,11553
0,11554
0,11555
7,11556
6,11557
0,11558
0,11559
0,11560
0,11561
0,11562
5,11563
8,11564
0,11565
8,11566
2,11567
6,11568
4,11569
6,11570
0,11571
0,11572
0,11573
7,11574
0,11575
0,11576
0,11577
2,11578
5,11579
0,11580
0,11581
0,11582
2,11583
8,11584
3,11585
5,11586
0,11587
0,11588
0,11589
0,11590
0,11591
0,11592
7,11593
0,11594
2,11595
0,11596
0,11597
0,11598
0,11599
2,11600
8,11601
0,11602
0,11603
0,11604
4,11605
2,11606
2,11607
2,11608
2,11609
0,11610
7,11611
0,11612
6,11613
0,11614
2,11615
2,11616
6,11617
4,11618
0,11619
0,11620
5,11621
6,11622
0,11623
4,11624
2,11625
8,11626
0,11627
2,11628
0,11629
2,11630
0,11631
2,11632
7,11633
4,11634
5,11635
0,11636
0,11637
0,11638
2,11639
0,11640
0,11641
0,11642
6,11643
0,11644
0,11645
7,11646
0,11647
5,11648
0,11649
5,11650
3,11651
0,11652
0,11653
7,11654
2,11655
0,11656
3,11657
0,11658
2,11659
0,11660
0,11661
0,11662
7,11663
0,11664
0,11665
0,11666
2,11667
0,11668
0,11669
0,11670
0,11671
1,11672
0,11673
0,11674
3,11675
0,11676
3,11677
5,11678
0,11679
7,11680
2,11681
7,11682
6,11683
0,11684
0,11685
0,11686
0,11687
0,11688
5,11689
0,11690
0,11691
5,11692
2,11693
8,11694
4,11695
0,11696
2,11697
8,11698
1,11699
7,11700
3,11701
0,11702
0,11703
2,11704
0,11705
2,11706
5,11707
0,11708
2,11709
0,11710
2,11711
5,11712
0,11713
1,11714
5,11715
7,11716
7,11717
0,11718
5,11719
2,11720
0,11721
6,11722
5,11723
5,11724
0,11725
2,11726
1,11727
2,11728
8,11729
0,11730
1,11731
4,11732
2,11733
5,11734
0,11735
0,11736
0,11737
2,11738
5,11739
0,11740
0,11741
0,11742
3,11743
0,11744
5,11745
0,11746
0,11747
5,11748
3,11749
6,11750
0,11751
8,11752
0,11753
5,11754
7,11755
0,11756
1,11757
2,11758
1,11759
2,11760
1,11761
0,11762
0,11763
5,11764
0,11765
5,11766
3,11767
0,11768
0,11769
2,11770
6,11771
0,11772
2,11773
1,11774
0,11775
5,11776
2,11777
6,11778
5,11779
0,11780
0,11781
7,11782
8,11783
8,11784
8,11785
3,11786
2,11787
0,11788
6,11789
7,11790
1,11791
8,11792
1,11793
1,11794
0,11795
2,11796
4,11797
7,11798
8,11799
0,11800
0,11801
0,11802
5,11803
8,11804
0,11805
2,11806
2,11807
5,11808
6,11809
6,11810
2,11811
0,11812
5,11813
8,11814
5,11815
0,11816
0,11817
8,11818
0,11819
5,11820
2,11821
0,11822
2,11823
2,11824
2,11825
0,11826
0,11827
0,11828
5,11829
0,11830
0,11831
0,11832
0,11833
0,11834
8,11835
4,11836
5,11837
3,11838
0,11839
8,11840
7,11841
2,11842
0,11843
2,11844
1,11845
0,11846
4,11847
0,11848
5,11849
0,11850
0,11851
7,11852
4,11853
8,11854
0,11855
0,11856
7,11857
8,11858
4,11859
4,11860
3,11861
1,11862
0,11863
0,11864
0,11865
0,11866
6,11867
7,11868
2,11869
0,11870
0,11871
5,11872
0,11873
0,11874
7,11875
0,11876
7,11877
1,11878
7,11879
7,11880
0,11881
0,11882
2,11883
0,11884
5,11885
0,11886
0,11887
0,11888
8,11889
0,11890
0,11891
1,11892
0,11893
0,11894
2,11895
0,11896
5,11897
7,11898
0,11899
0,11900
5,11901
5,11902
0,11903
6,11904
2,11905
8,11906
0,11907
6,11908
5,11909
6,11910
2,11911
2,11912
2,11913
6,11914
5,11915
5,11916
2,11917
8,11918
7,11919
0,11920
0,11921
2,11922
0,11923
0,11924
6,11925
1,11926
6,11927
0,11928
0,11929
0,11930
0,11931
5,11932
4,11933
0,11934
6,11935
4,11936
6,11937
2,11938
8,11939
2,11940
0,11941
0,11942
0,11943
7,11944
0,11945
7,11946
7,11947
0,11948
1,11949
0,11950
0,11951
0,11952
4,11953
7,11954
5,11955
0,11956
8,11957
2,11958
0,11959
0,11960
6,11961
0,11962
2,11963
5,11964
2,11965
7,11966
0,11967
1,11968
0,11969
0,11970
5,11971
7,11972
0,11973
0,11974
0,11975
1,11976
5,11977
0,11978
3,11979
7,11980
2,11981
2,11982
0,11983
0,11984
5,11985
1,11986
0,11987
2,11988
0,11989
1,11990
0,11991
0,11992
3,11993
2,11994
0,11995
4,11996
0,11997
5,11998
0,11999
4,12000
6,12001
6,12002
0,12003
6,12004
0,12005
0,12006
5,12007
0,12008
2,12009
8,12010
0,12011
0,12012
3,12013
1,12014
0,12015
6,12016
0,12017
0,12018
6,12019
1,12020
6,12021
5,12022
4,12023
7,12024
6,12025
1,12026
0,12027
2,12028
2,12029
4,12030
8,12031
6,12032
0,12033
3,12034
2,12035
2,12036
0,12037
5,12038
6,12039
0,12040
6,12041
5,12042
7,12043
7,12044
5,12045
0,12046
2,12047
0,12048
0,12049
0,12050
0,12051
5,12052
0,12053
5,12054
7,12055
0,12056
2,12057
0,12058
4,12059
7,12060
5,12061
2,12062
7,12063
7,12064
7,12065
5,12066
6,12067
0,12068
0,12069
6,12070
2,12071
5,12072
0,12073
0,12074
0,12075
0,12076
0,12077
4,12078
6,12079
0,12080
0,12081
5,12082
0,12083
5,12084
0,12085
0,12086
0,12087
0,12088
2,12089
7,12090
5,12091
6,12092
2,12093
0,12094
7,12095
5,12096
0,12097
3,12098
5,12099
8,12100
0,12101
6,12102
0,12103
8,12104
4,12105
8,12106
7,12107
0,12108
0,12109
5,12110
6,12111
7,12112
0,12113
8,12114
0,12115
0,12116
0,12117
0,12118
2,12119
0,12120
2,12121
8,12122
4,12123
6,12124
0,12125
0,12126
0,12127
0,12128
6,12129
0,12130
0,12131
5,12132
0,12133
5,12134
6,12135
5,12136
2,12137
0,12138
5,12139
5,12140
0,12141
0,12142
0,12143
7,12144
8,12145
0,12146
1,12147
0,12148
0,12149
0,12150
1,12151
1,12152
0,12153
0,12154
5,12155
0,12156
5,12157
5,12158
8,12159
5,12160
0,12161
2,12162
6,12163
1,12164
1,12165
1,12166
1,12167
7,12168
6,12169
0,12170
0,12171
6,12172
0,12173
8,12174
2,12175
7,12176
0,12177
0,12178
0,12179
0,12180
5,12181
0,12182
5,12183
8,12184
0,12185
0,12186
8,12187
2,12188
0,12189
0,12190
2,12191
0,12192
0,12193
0,12194
5,12195
2,12196
2,12197
6,12198
0,12199
0,12200
4,12201
5,12202
0,12203
7,12204
8,12205
5,12206
0,12207
0,12208
0,12209
2,12210
0,12211
4,12212
0,12213
7,12214
4,12215
0,12216
2,12217
5,12218
8,12219
2,12220
0,12221
6,12222
2,12223
0,12224
0,12225
5,12226
4,12227
7,12228
0,12229
5,12230
5,12231
0,12232
0,12233
0,12234
7,12235
0,12236
0,12237
0,12238
8,12239
7,12240
7,12241
1,12242
8,12243
0,12244
2,12245
2,12246
0,12247
2,12248
6,12249
0,12250
0,12251
0,12252
5,12253
7,12254
0,12255
0,12256
2,12257
8,12258
8,12259
1,12260
0,12261
6,12262
0,12263
0,12264
7,12265
0,12266
7,12267
1,12268
4,12269
0,12270
2,12271
0,12272
5,12273
8,12274
0,12275
5,12276
8,12277
0,12278
0,12279
0,12280
2,12281
7,12282
8,12283
0,12284
0,12285
0,12286
0,12287
1,12288
0,12289
0,12290
0,12291
2,12292
0,12293
0,12294
7,12295
2,12296
0,12297
0,12298
0,12299
5,12300
1,12301
0,12302
0,12303
5,12304
2,12305
0,12306
0,12307
0,12308
8,12309
8,12310
1,12311
5,12312
0,12313
6,12314
0,12315
1,12316
7,12317
0,12318
8,12319
0,12320
2,12321
0,12322
0,12323
6,12324
0,12325
0,12326
0,12327
2,12328
0,12329
5,12330
0,12331
2,12332
0,12333
2,12334
8,12335
6,12336
4,12337
1,12338
0,12339
2,12340
0,12341
0,12342
0,12343
7,12344
8,12345
7,12346
2,12347
0,12348
0,12349
5,12350
0,12351
2,12352
2,12353
2,12354
2,12355
0,12356
6,12357
6,12358
0,12359
0,12360
0,12361
0,12362
7,12363
7,12364
8,12365
2,12366
0,12367
0,12368
2,12369
0,12370
0,12371
0,12372
6,12373
0,12374
1,12375
0,12376
0,12377
2,12378
0,12379
2,12380
4,12381
5,12382
8,12383
0,12384
0,12385
0,12386
0,12387
1,12388
0,12389
4,12390
8,12391
5,12392
0,12393
2,12394
0,12395
0,12396
8,12397
2,12398
0,12399
5,12400
0,12401
2,12402
0,12403
5,12404
2,12405
6,12406
8,12407
0,12408
2,12409
2,12410
6,12411
4,12412
6,12413
5,12414
0,12415
0,12416
0,12417
0,12418
7,12419
0,12420
0,12421
5,12422
0,12423
0,12424
6,12425
2,12426
7,12427
7,12428
2,12429
4,12430
6,12431
0,12432
1,12433
0,12434
2,12435
2,12436
6,12437
0,12438
0,12439
4,12440
0,12441
0,12442
0,12443
5,12444
0,12445
0,12446
0,12447
7,12448
0,12449
0,12450
2,12451
0,12452
0,12453
0,12454
0,12455
2,12456
0,12457
8,12458
0,12459
0,12460
2,12461
2,12462
0,12463
2,12464
5,12465
2,12466
2,12467
0,12468
0,12469
0,12470
0,12471
2,12472
2,12473
5,12474
0,12475
0,12476
0,12477
2,12478
0,12479
2,12480
2,12481
5,12482
0,12483
1,12484
4,12485
0,12486
0,12487
6,12488
0,12489
1,12490
1,12491
0,12492
8,12493
7,12494
0,12495
0,12496
0,12497
2,12498
0,12499
5,12500
7,12501
4,12502
8,12503
0,12504
7,12505
0,12506
5,12507
0,12508
6,12509
0,12510
2,12511
5,12512
0,12513
2,12514
2,12515
0,12516
2,12517
0,12518
7,12519
1,12520
1,12521
4,12522
0,12523
0,12524
0,12525
0,12526
6,12527
0,12528
2,12529
7,12530
0,12531
0,12532
0,12533
0,12534
2,12535
8,12536
4,12537
0,12538
0,12539
2,12540
0,12541
4,12542
0,12543
0,12544
0,12545
0,12546
0,12547
5,12548
5,12549
5,12550
0,12551
0,12552
5,12553
0,12554
0,12555
4,12556
8,12557
5,12558
8,12559
0,12560
0,12561
0,12562
0,12563
4,12564
1,12565
0,12566
0,12567
6,12568
0,12569
0,12570
1,12571
0,12572
0,12573
1,12574
4,12575
6,12576
0,12577
0,12578
2,12579
0,12580
0,12581
0,12582
7,12583
8,12584
7,12585
0,12586
0,12587
0,12588
0,12589
6,12590
0,12591
2,12592
0,12593
0,12594
0,12595
7,12596
0,12597
1,12598
8,12599
0,12600
0,12601
0,12602
0,12603
5,12604
0,12605
0,12606
0,12607
0,12608
0,12609
0,12610
0,12611
0,12612
0,12613
0,12614
6,12615
6,12616
0,12617
0,12618
0,12619
7,12620
0,12621
0,12622
0,12623
6,12624
0,12625
7,12626
0,12627
0,12628
0,12629
0,12630
0,12631
0,12632
2,12633
0,12634
0,12635
0,12636
0,12637
0,12638
5,12639
0,12640
1,12641
0,12642
0,12643
0,12644
5,12645
